Year,Operator,Location,AC Type,Passengers,Crew,Fatalities
2001,Turkish Air Force,Malatya,CASA CN-235M-10,28,6,34
2001,Faraz Qeshm Airlines,Sari,Yakovlev YAK-40,25,5,30
2001,Fuerza Aérea Argentina,Mendoza,Fokker F-27 Friendship 400M,0,5,5
2001,Russian Air Force,Myakotino,Antonov 12MGA,0,7,7
2001,Manunggal Air,Jayapura,Transall C-160NG,16,3,1
2001,Vladivostokavia,Irkutsk,Tupolev TU-154M,136,9,145
2001,Private - Daewoo Shipbuilding,Chinhae,Sikorsky S-76B,9,3,8
2001,Private - Overtec Company,Puerto Cabello,Antonov AN-28 PZL-Mielec M-28 Sky Truck,10,3,13
2001,Russ Air Transport Company,Moscow,Ilyushin IL-76,0,10,10
2001,Naske Air,Reykjavík,Dassault Falcon 20C,1,2,3
2001,Papillon Grand Canyons of Las Vegas,Meadview,Aerospatiale AS350 Eurocopter helicoper,6,1,6
2001,Victoria Airlines,Mugogo,Antonov 28,9,2,4
2001,Ameristar Jet Charter,Ithaca,Learjet 25,0,2,2
2001,Air Transat,Lajes,Airbus A-330-243,291,13,0
2001,Binter Mediterráneo,Malaga,CASA CN-235-200,44,3,4
2001,American Airlines,Arlington,Boeing B-757-223,58,6,64
2001,American Airlines,New York City,Boeing 767-223ER,81,11,92
2001,United Air Lines,New York City,Boeing B-767-222,56,9,65
2001,United Air Lines,Shanksville,Boeing B-757-222,37,7,44
2001,Aero Ferinco Charter,Chichen Itza,LET 410UVP,17,2,19
2001,TAM,Belo Horizonte,Fokker 100,77,5,1
2001,Atlantic Airlines,Guatemala City,LET 410UVP-E,11,2,9
2001,Sibir Airlines,Sochi,Tupolev Tu-154M,66,12,78
2001,Scandinavian Airlines,Milan,MD-87,106,8,114
2001,Air Saint Maurice Inc.,Mollet Lake,de Havilland DHC-2 Mk 1 Beaver,6,1,3
2001,PenAir,Dillingham,Cessna 208 Caravan,9,1,10
2001,Flightline,Valencia,Swearingen SA-226AT Merlin IV,8,2,10
2001,Perimeter Airlines,Shamattawa,Swearingen SA.226TC Metro I,1,2,2
2001,ERA Aviation - Air Taxi,Anchorage,Bell 206L,4,1,3
2001,American Airlines,Belle Harbor,Airbus A-300-605R,251,9,260
2001,Charter - IRS Aero,Kalyazin,Ilyushin 18V,18,9,27
2001,Universal Jet Aviation,Pittsburgh,Learjet 25B,0,2,2
2001,ELK Aviation Co.,Palade,Antonov AN-28,14,3,2
2001,Crossair,Birchwil,BAE Avro RJ100,28,5,24
2001,MK Airlines,Port Harcourt,Boeing 747-246F,0,13,1
2001,Russian,Novaya Inya,Ilyushin IL- 76TD,9,9,18
2001,Eagle Air,Geti,Let 410A,4,2,6
2001,Heliandes,Medellin,Let 410UVP-E,14,2,16
2001,BAL Bremerhaven Airline,Bremerhaven,Britten Norman BN-2B Trislander,8,1,8
2002,Agco Corp,Birmingham,Canadair CL-604,3,2,5
2002,U.S. Air Force,Shamsi AFB,Lockheed Hercules KC-130R,0,7,7
2002,Ibertrans Aérea,Bilbao,Embraer EMB-120 Brasilia,0,3,3
2002,Procuraduría General de la República,Chilpancingo,de Havilland DHC-6 Twin Otter 300,15,2,5
2002,Garuda Indonesia Airlines,Solo,Boeing B-737-3Q8,54,8,1
2002,Petroproducción,La Bonita,Fairchild FH-227E,21,5,26
2002,Angolan Air Force,Luena,Antonov AN-12,34,6,5
2002,TAME,Ipiales,Boeing B-727-134,83,9,92
2002,Iran Air Tours,Khorramabed,Tupolev TU-154,108,9,117
2002,Tiramavia,Monrovia,Antonov 12BP,3,7,1
2002,Russian Navy,Lakhta,Antonov AN-26,12,8,17
2002,U.S. Army,Dumaguete,MH-47 Chinook,4,6,10
2002,Svedijos Prekés,Monte Rotondo,Antonov 2TP,1,2,3
2002,Charter - Aerotaxi,Placetas,Antonov AN-2,15,2,17
2002,Djibouti Airlines,Djibouti,Let 410UVP-E,0,4,4
2002,Tadair,Palma de Mallorca,Swearingen SA.227AC Metro III,0,2,2
2002,Air China,Busan,Boeing B-767-200ER,155,11,128
2002,SELVA Colombia,Popayán,Antonov AN-32A,5,3,3
2002,Private,Abakan,Mi-8,17,3,8
2002,EAS Airlines,Kano,BAC One-Eleven 525FT,69,8,74
2002,China Northern Airlines,Dalian,McDonnell Douglas MD-82,103,9,112
2002,EgyptAir,Tunis,Boeing B-737-566,56,6,14
2002,Sky Executive Air Services,Calabar,LET 410UVP,0,5,5
2002,Trigana Air Service,Nabire,de Havilland Canada DHC-6 Twin Otter 300,2,4,6
2002,China Airlines,Penghu Island,Boeing B-747-209B,206,19,225
2002,Airquarius Aviation - Charter,George,Hawker Siddeley HS-748-372,1,2,3
2002,Angolan Armed Forces,Ndalatando,Mi-17,23,2,20
2002,U.S. Air Force,Gardez,Lockheed MC-130H Hercules,2,8,3
2002,Bashkirian Airlines,Uberlingen,Tupolev TU-154M,57,14,71
2002,Prestige Airlines Charter,Bangui,Boeing B-707-123B,19,8,27
2002,Bristows,Cromer,Sikorsky S-76A,9,2,11
2002,Sabang Merauke Raya Air Charter,Long Barai,Britten-Norman BN-2A Islander,8,2,10
2002,Skyline Airways,Surkhet,de Havilland Canada DHC-6 Twin Otter 300,2,2,4
2002,Ukraine Air Force,Lviv,Sukhoi Su-27,0,2,0
2002,Pulkovo Aviation Enterprise,Moscow,Iluyshin Il-86,0,16,14
2002,U.S. Air Force,Caguas,Lockheed MC-130H Hercules,3,7,10
2002,Sri Lanka Air Force,Kadjuduwa Watta,Yunshuji Y-8D,0,5,5
2002,Russian Air Force,Khankala,Mil Mi-26,142,5,121
2002,Shangri La Air,Pokhara,de Havilland Canada DHC-6-300 Twin Otter,15,3,18
2002,Vostok Aviakompania,Ayan,Antonov AN-28,14,2,16
2002,Rico Taxi Aéreo,Rio Branco,Embraer 120ER Brasilia,28,3,23
2002,Total Air Lines,Paranapanema,ATR 42-300,0,2,2
2002,Deraps Aviation,Natashquan,de Havilland Canada DHC-3 Otter,3,1,3
2002,Indian Navy,Vasco,Ilyushin IL-38,0,12,12
2002,Luxair,Niederanven,Fokker 50,19,3,20
2002,Dirgantara Air Services,Tarakan,Britten-Norman BN-2A-21,9,1,7
2002,Richmor Aviation,Taos,IAI 1124A Westwind,0,2,2
2002,Laoag International Airlines,Manila,Fokker F27 Friendship 100,29,5,19
2002,Eagle Aviation,Masai Mara Game Reserve,Let 410UVP-E20,18,2,1
2002,Island Airways Ltd.,Gohu Airstrip,Britten-Norman BN-2A-26 Islander,7,1,8
2002,Planemasters,Rockford,Cessna 208B Caravan I Super Cargomaster,0,1,1
2002,Transasia Airways,Pachao Tao,Aeritalia ATR-72-202,0,2,2
2002,Aeromist-Kharkiv,Isfanan,Antonov AN-140,38,6,44
2002,Brazilian Air Force,Curitiba,Embraer-110 C-95B Bandeirante,13,3,3
2002,Ocean Airlines,Anjouan,Let 410UVP,14,2,1
2003,Turkish Airlines,Diyarbakir,BAe Avro RJ-100,75,5,75
2003,US Air Express,Charlotte,Beech BE-1900D,19,2,21
2003,TANS Airlines,Chachapoyas,Fokker 28 Fellowship 1000,42,4,46
2003,Aerocom,Ndjolé,Antonov 24B,5,2,7
2003,African Commuter Services,Busia,Grumman G-159 Gulfstream I,11,2,3
2003,Euro Asia Aviation,Baucau,Ilyushin II-76TD,2,4,6
2003,Volare Aviation Enterprise,Agadir,Antonov 12BP,0,8,8
2003,Enimex,Tallinn,Antonov AN-28,0,3,2
2003,Air Taxi - Great Northern Aircraft Co.,Ferguson,Cessna 421,6,1,3
2003,Islamic Revolution's Guards Corps,Shahdad,Ilyushin Il-76MD,257,18,275
2003,Pakistan Air Force,Kohat,Fokker F-27 Friendship 200,9,8,17
2003,Private - Kabanov - skydiving,Barki,Let L-410UVP,23,2,11
2003,Air Algerie,Tamanrasset,Boeing B-737-2T4,97,6,102
2003,PT Air Regional,Mulia,de Havilland Canada DHC-6 Twin Otter,14,2,4
2003,Morris Hancock Flying Club - Charter,New Vienna,Beech A36,2,1,3
2003,Ukrainian Cargo Airlines - Congolese Army Charter,Kinshasa,Illyushin 76,0,129,129
2003,Ukranian-Mediterranean Airlines,Macka,Yakovlev 42D,62,13,75
2003,McKinley Air Service - Air Taxi,Talkeetna,Cessna 185,3,1,4
2003,Eurojet Italila,Milan,Gates Learjet 45,0,2,2
2003,Air Taxi - Marco Zero Air Taxi,Oiapoque,EMB 721C Sertanejo,4,1,5
2003,Charter - Air Adventures New Zealand Ltd,Christchurch,Piper PA-31-350 Navajo Chieftain,9,1,8
2003,Astro Air Taxi,Belo Horizonte,Embraer 820C Navajo,2,2,4
2003,Paradise Tours,Volcano,McDonnell Douglas 369D,3,1,4
2003,Brit Air,Brest,Canadair CRJ-100ER,21,3,1
2003,Hallo Bay Air - Air Taxi,Anchor Point,Cessna 180H,2,1,3
2003,Islamic Republic of Iran Air Force,Rudshour,Lockheed C-130 Hercules,0,7,7
2003,Comvac Aviation,Rooisand Desert Ranch,Cessna 208B Grand Caravan,3,1,4
2003,Algerian Air Force,Blida,Lockheed C-130H Hercules,0,4,4
2003,Heringer Air Taxi,Belem,Mitsubishi MU 2B 35,2,2,4
2003,Brazilian Services,Macaé,Sikorsky S 76 A,3,2,5
2003,Sudan Airways,Port Sudan,Boeing 737-2J8C,106,11,117
2003,Ruiban & Duran Compania Aérea,San Cristobal,Let 410UVP-E,8,2,2
2003,Air Sunshine,Treasure Cay,Cessna 402C,9,1,4
2003,Ryan Blake Air Charter,Mount Kenya,Swearingen SA-226T Metro II,12,2,14
2003,Jack Harters,Waialeale,Bell 206B,4,1,5
2003,Jet Pro,Groton,Gates Learjet 35A,0,2,2
2003,Servicios Aeronauticos Sucre,Tocomita,Cessna 208B Grand Caravan,14,2,1
2003,Hageland Aviation Services Inc.,Barrow,Reims Aviation 406,1,1,2
2003,Khalatyrka,Kamchatka Peninsula,Mi-8,19,1,20
2003,Tropical Airways,Cap Haitien,Let 420UVP-E,19,2,21
2003,US Airways Express,Hyannis,Beechcraft 1900D,0,2,2
2003,Wasaya Airways,Summer Beaver,Cessna 208B Grand Caravan,7,1,8
2003,Ameristar Jet Charter,Del Rio,Learjet 25B,0,2,1
2003,Mexican Air Force,La Quemada,Lockheed C-130A Hercules,0,6,6
2003,Sundances,Meadview,Aerospatiale AS350BA,6,1,7
2003,Les Ailes de Gaspé Inc.,Gaspé,Piper PA31-310,2,1,3
2003,Air Freight New Zealand,Waikanae,Convair CV-580F,0,2,2
2003,Air taxi - Rumo Notre Air Taxi,Sao Gabriel de Cachoeria,EMB 721C Sertanejo,3,1,4
2003,Transmandu,Uriman,Antonov AN-2TP,0,2,1
2003,CATA Linea Aerea,Buenos Aires,Fairchild Hiller FH-227B,0,5,5
2003,Aeroextra,Tampico,Hawker 800A,0,3,3
2003,FedEx,Cody,Cessna 208B Caravan I Super Cargomaster,0,1,1
2003,U.S. Army,Hasi,CH-47 Chinook,34,2,15
2003,Heliwork WA Pty Ltd. - Air Taxi,Derby,Robertson R44,3,1,4
2003,Trans Guyana Airways,Ogle,Shorts SC-7 Skyvan 3M Variant 100,4,3,2
2003,U.S. Army,Mosul,UH-60 Black Hawk,18,4,17
2003,Congolese Air Force,Boende,Antonov AN-26,18,6,20
2003,Ameriflight,Spokane,Swearingen SA227AT Merlin IVC,0,1,1
2003,Huron Air,Jellicoe,de Havilland DHC-3 Otter,2,1,2
2003,Líneas Aéreas Suramericanas,Mitu,Douglas DC-9-15F,0,3,3
2003,Pavair,Helendale,Gates Learjet 24B,0,2,2
2003,Union des Transports Aeriens de Guinee,Cotonou,Boeing B-727-223,151,10,140
2004,Flash Air,Sharm el Sheikh,Boeing B-737-3Q8,135,13,148
2004,Uzbekistan Airways,Tashkent,Yakovlev YAK-40,32,5,37
2004,Government of Macedonia,Bitonja,Beechcraft Super King Air 200,7,2,9
2004,Kish Airlines,Sharjah,Fokker F-50,40,6,43
2004,Azov Avia Airlines,Bakou,Ilyushin II-76,0,7,3
2004,United States Air Force,Tonopah,Beechcraft 1900C,4,1,5
2004,Air Ambulance - Med-Trans Corp.,Pyote,Bell 407,4,1,4
2004,Procuradoria General de la Republica,Milpillas,Rockwell Gulfstream Jetprop 840,5,2,7
2004,Aerotransportes Petroleros,Carepa,Swearingen SA227AC Metro III,5,2,3
2004,Charter - Air Cush,Jiech,Let 410UVP,8,2,6
2004,El Magal Aviation,Dalang,Antonov AN-12,0,7,7
2004,Rico Linhas Aereas,Manaus,Embraer 120ER Brasilia,30,3,33
2004,Aray-Avia,Bozoy,PZL-Mielec AN-2R,10,2,7
2004,AZAL Cargo Company,Urumqi,Ilyushin II-76TD,0,7,1
2004,Blue Bird Aviation,Mwingi,Let 410UVP,0,2,2
2004,Yeti Airlines,Lukla,de Havilland DHC-6 Twin Otter 300,0,3,3
2004,Gabon Express,Libreville,BAe HS-748-232 Srs 2A,26,4,19
2004,United Nations - UTair Charter,Yengema,Mi-8MTV-1,21,3,24
2004,Dodita Air Cargo,Beef Island,Convair CV-440,0,2,1
2004,Brazilian Service Air Taxi,Macaé,Sikorsky S 76,9,2,6
2004,Airlines of PNG,Ononge,de Havilland DHC-6 Twin Otter 300,0,3,2
2004,Air Taroma,Cincinnati,Convair CV-580,0,2,1
2004,Venezuelan Air Force,Maracay,Shorts 360,22,3,25
2004,Sibir Airlines,Rostov-on-Don,Tupolev 154B-2,38,8,46
2004,Volga-Avia Express,Toula,Tupolev 134A-3,34,7,41
2004,Mavrik Aire Transport,Mc Grath,de Havilland DHC-3 Otter,2,1,1
2004,Jett Paqueteria SA,Villahermosa,Rockwell CT-39A Sabreliner,0,2,2
2004,Greek Army,Mount Athos,CH-47D Chinook,13,4,17
2004,Air Flamence,Tortuguero lagoon,Pilatus-Britten Norman BN-2A-27 Islander,0,1,1
2004,Sarit Airlines,Kaduqli,Antonov AN-12,0,4,4
2004,MK Airlines,Halifax,Boeing 747-244B-SF,0,7,7
2004,Pinnacle Airlines,Jefferson City,Canadair CRJ200LR RegionalJet,0,2,2
2004,Aerovanguardia,Medellin,Douglas DC-3C,0,3,3
2004,Pacific Air,Coron Island,Pilatus Britten-Norman BN-2A-21 Islander,0,2,2
2004,Corporate Airlines,Kirksville,Bae Jetstream 3201,13,2,13
2004,Med Flight Air Ambulance - Private,San Diego,Learjet 35A,4,1,5
2004,Private - Hendrick Motorsports Inc.,Martinsville,Beech 200 Super King Air,8,2,10
2004,Venezolana,Caracas,BAe 3101 Jetstream 31,19,2,3
2004,China Eastern Airlines,Baotou,Bombardier CRJ200,47,6,53
2004,Business Jet Services,Houston,Grumman Gulfstream G3,0,3,3
2004,Presidental Airways Inc. - Air Taxi,Bagram,CASA 212-CC,3,3,6
2004,Glow Air,Montrose,Canadair CL-601-2A12 Challenger,3,3,3
2004,Lion Air,Solo,McDonnell-Douglas MD-82,156,7,25
2004,Guardia Nacional de Venezuela,El Junquito,PZL-Mielec M28,13,3,16
2004,Airline Transport,Jeddah,Ilyushin II-76TD,0,7,1
2004,NHR Táxi-Aéreo,Uberaba,Embraer EMB-110 Bandeirante,0,2,2
2005,AirNow,Keene,Embraer EMB-110 Bandeirante,0,1,1
2005,Colombian government,Manguipayan,Black Hawk,18,2,20
2005,Tura Air Enterprise,Tura,Antonov AN-2,7,2,9
2005,U.S. Marines,Rutbah,CH53E Sea Stallion,29,2,31
2005,Farnair Hungary,Lasi,Let 410UVP-E4,0,2,2
2005,Royal Air Force,Al Taji,Lockheed Hercules C.1,8,2,10
2005,Kam Air,Kabul,Boeing B-737-200,96,8,104
2005,Air West,Khartoum,Ilyushin 76TD,0,7,7
2005,Circuit City Stores - Charter,Pueblo,Cessna 560 Citation V,6,2,8
2005,Missionary Aviation Fellowship,Bimin,de Havilland DHC-6 Twin Otter 300,10,3,2
2005,Indonesian National Police,Sarmi,CASA 212 Aviocar,14,4,15
2005,Air Global,Chrallave,Cessna 500 Citation I,0,2,2
2005,Loganair,Campbeltown,Pilatus-Britten Norman BN-2B-26 Islander,1,1,2
2005,Regional Airlines,Varandey,Antonov 24,45,7,28
2005,Air Transport,Mwanza,Ilyushin IL-76TD,0,8,8
2005,West Caribbean Airways,El Embrujo,Let-410UVP-E,12,2,8
2005,U.S. Air Force,Rovie,Lockheed Hercules MC-130H,0,9,9
2005,GT Air,Enarotali,de Havilland Canada DHC-6 Twin Otter 100,15,3,18
2005,Saha Airline Services,Tehran,Boeing B-707-3J9C,157,12,3
2005,Bulgarian,Baghdad,Mil Mi-8,0,11,11
2005,Fuerza Del Peru,Pisco,Let 410UVP,11,2,13
2005,Airwork NZ,Stratford,Swearingen SA.227AC Metro III,0,2,2
2005,Kisangani Airlift,Kisangani,Antonov AN-26,7,4,10
2005,Aero-Tropics,Lockhart River,Swearingen SA-227AC Metro III,13,2,15
2005,Transportes Aereos Don Carlos - Charter,El Portezulo,Beech 65-A80 Queenaire,9,1,10
2005,Zambia Air Force,Mongu,Yunshuji Y-12,8,5,13
2005,Charter - Maniema Union,Walungu,Antonov AN-12BP,22,5,27
2005,Marsland Aviation,Khartoom,Antonov AN-24B,36,6,7
2005,Ecuatair,Baney,Antonov AN-24B,54,6,60
2005,Air France,Toronto,Airbus A-340,297,12,0
2005,Tuninter,Palermo,ATR-72-202,35,4,16
2005,Copterline,Talinn,Sikorsky S-76C,12,2,14
2005,Helios Airways,Grammatikos,Boeing 737-31S,115,6,121
2005,West Caribbean Airways,La Cucharita,McDonnell Douglas MD-82,152,8,160
2005,TANS Peru,Pucallpa,Boeing B-737-244,92,6,40
2005,Kavatshi Airlines,Isiro,Antonov 26B,7,4,11
2005,Mandala Airlines,Medan,Boeing 737-230,112,5,99
2005,Air Kasai,Brazzaville,Antonov AN-26A,11,3,14
2005,Wimbi Dira Airways,Aru,Antonov 12V,96,4,2
2005,Bellview Airlines,Lisa,Boeing B-737-2L9,111,6,117
2005,Islamic Republic of Iran Air Force,Tehran,Lockheed C-130B Hercules,84,10,94
2005,Southwest Airlines,Chicago,Boeing B-737-7H4,98,5,0
2005,Sosoliso Airlines,Port Harcourt,McDonnell DC-9-32,103,7,108
2005,Chalk's Ocean Airways,Miami Beach,Grumman G73T Turbo Mallard,18,2,20
2005,Azerbaijan Airlines,Nardaran,Antonov AN-140-100,18,5,23
2006,Evolga,Karkov,British Aerospace BAe-125-700A,0,3,3
2006,US Army,Tal Afar,UH-60L Black Hawk,0,12,12
2006,Service Air,Bukalaza,Antonov 12,0,6,6
2006,Iranian Revolutionary Guard Corps Air Force,Orumiyeh,Dassault Falcon 20,8,3,11
2006,Slovak Air Force,Telkibanya,Antonov AN-24V,35,8,42
2006,Air Cargo Carriers,Watertown,Shorts 360-100,1,2,3
2006,TriCoastal Air,Paris,Swearingen SA.226TC Metro II,0,1,1
2006,Team Air,Rio Bonito,Let L410UVP-E20,17,2,19
2006,Kenya Air Force,Marsabit,Harbin Yunshuji Y-12-II,13,4,14
2006,Lybian Arab Air Force,Kousséri,Antonov 74TK-200,0,6,6
2006,U.S. Government,Lashkar Gah,Antonov AN-32B,12,4,2
2006,Armavia,Adler,Airbus A320-211,105,8,113
2006,Saskatchewan Government Northern Air Operations,La Ronge,Convair CV-580,0,3,1
2006,Air São Tomé,São Tomé Island,de Havilland Canada DHC-6 Twin Otter 300,2,2,4
2006,Chinese Air Force,Yaocun,KJ-2000,35,5,40
2006,Chadian Air Force,Abéché,Lockheed C-130 Hercules,0,7,5
2006,Yeti Airlines,Jumla,de Havilland Canada DHC-6 Twin Otter 300,6,3,9
2006,Mango Airlines,Sake,Antonov AN-12B,2,3,5
2006,Sibir,Irkutsk,Airbus A-310-324ET,195,8,125
2006,Pakistan International Airlines,Multan,Fokker F-27 Friendship 200,41,4,45
2006,Afghan Army,Afghanistan,Mil Mi-8,14,3,17
2006,Tracep,Bukavu,Antonov AN-28,14,3,17
2006,AirNow,Pownal,Embraer 110 Bandeirante,0,1,1
2006,Air Algerie,Piacenza,Lockheed L-100-30 Hercules,0,3,3
2006,Pulkovo Airlines,Donetsk,Tupolev Tu-154M,160,10,170
2006,Comair,Lexington,Canadair CRJ-200ER,47,3,49
2006,Iran Air Tours,Mahad,Tupolev Tu-154M,137,11,29
2006,Royal Air Force,Kandahar,British Aerospace Nimrod MR-2,12,2,14
2006,Russian Army,Vladikavkaz,Mi-8,12,3,12
2006,Nigerian Air Force,Vandeikya,Dornier 228,15,3,13
2006,Gol Airlines,Sao Felix do Araguaia,Boeing B-737-8EH,153,8,154
2006,Atlantic Airways,Stord,BAe 146-200,12,4,4
2006,Russian Air Force,Tashkent,Antonov An-2,13,2,15
2006,ADC Airlines,Abuja,Boeing 737-2B7,100,5,96
2006,Trigana Air Service,Puncak Jaya,de Havilland Canada DHC-6 Twin Otter 300,9,3,12
2006,Aerosucre Colombia,Leticia,Boeing 727-23F,2,3,5
2006,Iranian Revolutionary Guard Corps Air Force,Tehran,Antonov 74T-200,32,6,38
2006,Air ambulance - Mercy Air Services,Cajon Pass,Bell 412,0,3,3
2007,Adam Air,Parepare,Boeing B-737-4Q8,96,6,102
2007,Moldovan Aeriantur-M Air Cargo,Balad Air Base,Antonov 26B-100,30,5,34
2007,US Army,Baghdad,Sikorsky UH-60L Black Hawk,10,4,12
2007,Regional Compagnie Aerienne Europeenne,Pau,Fokker 100,50,4,0
2007,Garuda Indonesia Airlines,Yogyakarta,Boeing B-737-497,133,7,22
2007,Heli-USA Airways,Princeville,Aerospatiale AS350BA Rotocraft,6,1,4
2007,Inter-Island,Hanea,Mc Donnell Douglas 369FF Rotocraft,4,1,1
2007,Bahia Taxi Aéreo Bahia Taxi Aéreo Bahia Taxi Aéreo,Fazenda Nossa Senhora de Lourdes,Rockwell 500S Shrike Commander,2,2,4
2007,UTAir Airlines,Samara,Tuolev 134AK,50,7,6
2007,Transaviaexport Airlines,Mogadishu,Ilushin Il-76TD,5,6,11
2007,Air Services,Kopinang,Pilatus Britten Norman BN-2A-27 Islander,4,1,3
2007,Russian,Shatoi,Mi 8,15,3,18
2007,Kenya Airways,Dizangue,Boeing B-737-8AL,105,9,114
2007,French Air Force,El-Thamad,de Havilland Canada DHC-6 Twin Otter,5,4,9
2007,Safe Air Complany,Walikale Airstrip,Let 410UVP,1,2,3
2007,Peruvian Air Force,Pampa Hermosa,de Havilland Canada DHC-6 Twin Otter 300,17,3,13
2007,Paramount Airlilnes,Freetown,Mi-8,20,2,21
2007,University of Michigan Health System,Milwaukee,Cessna 550 Citation II,4,2,6
2007,Mongolian Defense Ministry,Selenge province,Mi-8,19,3,15
2007,Karibu Airways,Kamina,Let 410UVP,22,3,1
2007,PMT Air,Sihanoukville,Antonov AN-24V,16,6,22
2007,TAAG Angola Airlines,M'Banza Congo,Boeing 737-2M2,69,9,5
2007,Jett Paqueteria SA,Culiacan,North American CT-39A Sabreline,0,3,3
2007,Liard Air,Muncho Lake,de Havilland DHC-6 Twim Otter 100,3,2,1
2007,TAM,Sao Paulo,Airbus A-320-233,181,6,187
2007,Djibouti Airlines,Shinile,Antonov AN-26V,3,6,1
2007,Taquan Air Service,Rudyerd Bay,de Havilland DHC-2 MK.1 Beaver,4,1,5
2007,Atran,Moscow,Antonov AN-12BP,0,9,9
2007,Air Moorea,Moorea,de Havilland Canada DHC-6 Twin Otter 300,19,1,20
2007,SeaWind Aviation,Ketchikan,de Havilland Canada DHC-2 Beaver,9,1,6
2007,China Airlines,Okinawa,Boeing 737-809,157,8,0
2007,Two Taxi Aero,Curitiba,Embraer EMB-110P1 Bandeirant,0,2,2
2007,U.S. Army,Kirkuk,UH-60 Blackhawk helilcopter,12,2,14
2007,Great Lakes Business Complany,Kongolo,Antonov AN-32,12,3,14
2007,Galaxy Kavatsi Airlines,Goma,Antonov AN-12BP,6,2,8
2007,One-Two-Go Airlines,Phuket,McDonnell Douglas MD-82,123,7,90
2007,Karibu Airways,Malemba Nkulu,Let 410,5,1,1
2007,Africa One Congo,Kinshasa,Antonov AN-26,17,5,21
2007,Nacional de Aviacion,Cubarral,Let 410 UVP-E10A,15,2,17
2007,Juba Air Cargo,Khartoum,Antonov 12,0,4,0
2007,Atlasjet Airlines,Isparta,McDonnell Douglas MD-83,50,7,57
2007,Evergreen Alaskas,Whittier,Eurocopter Deutschland BK117C1,3,1,4
2007,Castle Aviation,Columbus,Cessna 208B Caravan I Super Cargomaster,1,1,2
2008,Transaven,Los Roques,Let 410 UVP-E3,16,2,18
2008,Macedonian Air Force,Blace,Mi-17,10,1,11
2008,British Airways,London,Boeing 777-236ER,136,16,0
2008,Polish Air Force,Miroslawiec,CASA C-295M,16,4,20
2008,Dirgantara Air Service,Malinau,CASA NC-212-200,0,3,3
2008,Santa Barbara Airlines,Merida,ATR-42-300,43,3,46
2008,BHS - Brazilian Service Air Taxi,Macae,Eurocopter AS332L2 Super Puma,17,3,5
2008,United Nations Mission,Bethani,Mi-17,7,3,10
2008,Blue Wing Airlines,Lawa,Antonov An-28,17,2,19
2008,Avtex Air Services,Bundeena,Swearingen SA227AC Metroliner III,0,1,1
2008,Kata Transportation,Chrisinau,Antonov An-32,0,8,8
2008,Hewa Bora Airways,Goma,McDonnell Douglas DC-9-51,86,8,3
2008,Government of Equatorial Guinea,Annobon Island,Antonov An-32B,8,5,13
2008,Naftogaz,Crimea,Mil Mi-8T,18,2,20
2008,Chelan Air Service,Stehekin,de Havilland Canada DHC-2 Mark I Beaver,4,1,2
2008,Island Express Service,Two Harbors,Eurocopter AS350D Astar,5,1,4
2008,Moskovia Airlines,Chelyabinsk,Antonov An-12,0,9,9
2008,Servicio Aereo Nacional,Panama City,Bell UN-1N Huey,9,3,11
2008,TACA International Airlines,Tegucigalpa,Airbus A-320-233,131,5,3
2008,PHI Air Medical,Huntsville,Bell 407,1,3,4
2008,Sudan Airways,Khartoum,Airbus A-310-324,203,11,32
2008,Wiggins Airways,Hyannis,de Havilland Canada DHC-6 Twin Otter 100,0,1,1
2008,Thai Army,Bannang Sata,Bell UH-1N,8,2,10
2008,Indonesian Air Force,Salak Mountain,CASA NC-212,13,5,18
2008,Juba Air Cargo,Malakal,Antonov 12BK,6,2,7
2008,Air Methods,Flagstaff,Bell 407,5,2,6
2008,Ababeel Aviaition,Khartoum,Ilysushin Il-76TD,0,4,4
2008,USA Jet Airlines,Saltillo,Douglas DC9-15F,0,2,1
2008,Centurian Air Cargo,Bogota,Boeing B-747-209BSF,0,8,0
2008,East Coast Jets,Owatonna,British Aerospace BAe-125-800A,6,2,8
2008,Pacific Coastal Airlines,North Vancouver Island,Grumman G-21A Goose,6,1,5
2008,Junction City Fire Department,Junction City,Sikorsky S-61N,11,2,9
2008,Royal Thai Air Force,Sunat Tanon,Bell Huey UH-1H,8,2,10
2008,Fly 540,K-50 Airport,Fokker F-27 Friendship 500,0,3,3
2008,Spanair,Madrid,McDonnell Douglas MD-82,166,6,154
2008,Itek Air,Bishkek,Boeing B-737-219,83,7,68
2008,Conviasa,Toacaso,Boeing B-737-291,0,3,3
2008,Air Tahoma,Columbus,Convair CV-580,0,3,3
2008,Aerogulf,Dubai,Bell 212,5,2,7
2008,Aeroflot,Perm,Boeing B-737-505,82,6,88
2008,Global Executive Aviation,Columbia,Learjet 60,4,2,4
2008,Maryland State Police,Camp Springs,Aerospatiale SA365N-1 Dauphin II,4,1,4
2008,Yeti Airlines,Lukla,de Havilland Canada DHC-6 Twin Otter 300,16,3,18
2008,Air Angles Inc.,Aurora,Bell 222,1,3,4
2008,Falcon Aviation Group,Fallujah,Antonov An-12,0,7,7
2008,Pacific Coastal Airlines,Thormanby Island,Grumman G-21A Goose,7,1,7
2008,XL Airways leased from Air New Zealand,Perpignan,Airbus A320-232,0,7,7
2008,Webstas Aviation Services Inc.,San Juan,Rockwell International 690B,2,1,3
2008,Rotorcraft Leasing Co,Sabine Pass,Bell 206-L4 Jet Ranger III,3,2,3
